id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id1656196014,Thoughts on Illustration,https://podcasts.apple.com/us/podcast/thoughts-on-illustration/id1656196014,Tom Froese,Arts,40 episodes,5.0,41 Ratings,"Thoughts on Illustration is a bi-weekly podcast about Showing Up and Growing Up as a commercial artist. Join award-winning illustrator and top teacher, Mr. Tom Froese, as he shares valuable tips, insights, and reflections from his own experience as an illustrator. Tom wants to encourage his fellow creatives and help them get further on by sharing in a transparent, accessible way. If you are passionate about unlocking professional and personal creative fulfillment, you are invited to follow along as Tom does the same!"
id1708590715,"Hello, type friends‪!‬",https://podcasts.apple.com/us/podcast/hello-type-friends/id1708590715,Elliot Jay Stocks,Arts,8 episodes,5.0,1 Rating,"Hello, type friends! is podcast hosted by Elliot Jay Stocks (Google Fonts, Adobe Fonts, 8 Faces, etc.) who’s lucky enough to count some extremely talented and well-known type designers, lettering artists, illustrators, authors, and type-loving creatives as his friends. Each episode involves Elliot sitting down with a friend for an informal chat about life, work, and, well… whatever comes up. No script. No plans. And no Bézier curves. Instead, type is the common thread that binds everyone together, and listening to Hello, type friends! is a bit like overhearing a couple of mates chatting in the pub."
id1434240381,Designed by Wingnut Social | Interior Design Business,https://podcasts.apple.com/us/podcast/designed-by-wingnut-social-interior-design-business/id1434240381,Darla Powell,Arts,423 episodes,4.9,239 Ratings,"Accelerating your Interior design and home brand business. Hosted by interior design pro, Darla Powell."
id1589782338,New Angle: Voice,https://podcasts.apple.com/us/podcast/new-angle-voice/id1589782338,Beverly Willis Architecture Foundation,Arts,12 episodes,4.9,154 Ratings,"Beverly Willis is adding her voice to a new podcast featuring discussions about the lives and careers of female pioneers of American Architecture. Going beyond the scholarship of the award-winning website Pioneering Women of American Architecture, our podcast New Angle: Voice details the struggles and triumphs of six leading women who have personified achievement in a primarily male dominated field."
id1599190584,Did I Do That?: Making Graphic Design & Mistakes,https://podcasts.apple.com/us/podcast/did-i-do-that-making-graphic-design-mistakes/id1599190584,Sean Schumacher,Arts,71 episodes,5.0,20 Ratings,"“Did I Do That?” is a podcast about graphic designers—the ups and down they face in creative practice, because making design means making lots (and lots) mistakes. Every other Thursday, host Sean Schumacher (Assistant Professor of Graphic Design at Portland State University) is joined by a guest from the world of design with a special story about their own mistakes starting out and how they ended up where they did. It’s very weird, pretty silly, and definitely not serious—but neither are designers. Hosted on Acast. See acast.com/privacy for more information."
id1637677697,Edge & Flow Podcast,https://podcasts.apple.com/us/podcast/edge-flow-podcast/id1637677697,TJ Schwarz & Lucas Burnley,Arts,72 episodes,5.0,12 Ratings,"Edge & Flow Podcast is a joint effort between knife makers TJ Schwarz and Lucas Burnley, your hosts. Free flowing, unscripted conversations unfold as we endeavor to explore the knife industry, craftsmanship, business, creativity, and beyond."
id1540047440,A,https://podcasts.apple.com/us/podcast/a/id1540047440,Shivesh Sharma,Arts,1 episode,5.0,1 Rating,Hello
id1122376417,Young House Love Has A Podcast,https://podcasts.apple.com/us/podcast/young-house-love-has-a-podcast/id1122376417,Sherry & John Petersik,Arts,183 episodes,4.9,8.2K Ratings,"Deep (and not-so-deep) conversations about home improvement, design, and life at home. Tune in for weekly episodes filled with casual decorating advice, DIY stories, interviews with experts, and a smattering of tips and ideas that can help you simplify, organize, and update your home. Sherry and John Petersik are the married duo who began chronicling their home improvement adventures in 2007 on the blog Young House Love, which spawned two New York Times best-selling books, as well as product lines sold by Target and Home Depot. And, well, now they have a podcast."
id1376884817,Design Thinking 101,https://podcasts.apple.com/us/podcast/design-thinking-101/id1376884817,Dawan Stanford,Arts,138 episodes,4.6,36 Ratings,"Design Thinking 101 is part of how Fluid Hive helps people think and solve like a designer.You'll hear designers' stories, lessons, ideas, resources, and tips. Our guests share insights into delivering change and results with design thinking, service design, behavioral design, user experience design and more, in business, social innovation, education, design, government, healthcare and other fields."
id394775318,99% Invisible,https://podcasts.apple.com/us/podcast/99-invisible/id394775318,Roman Mars,Arts,670 episodes,4.8,25K Ratings,"Design is everywhere in our lives, perhaps most importantly in the places where we've just stopped noticing. 99% Invisible is a weekly exploration of the process and power of design and architecture. From award winning producer Roman Mars. Learn more at 99percentinvisible.org."
id1497680408,The Creative Boom Podcast,https://podcasts.apple.com/us/podcast/the-creative-boom-podcast/id1497680408,Creative Boom,Arts,126 episodes,4.8,28 Ratings,"Join host Katy Cowan as she enjoys candid conversations with creatives to uncover the secrets to success, and all the practical advice, funny stories and honest wisdom that will help you build a booming creative career."
id1532990434,Two Designers & A Builder Walk Into A Bar,https://podcasts.apple.com/us/podcast/two-designers-a-builder-walk-into-a-bar/id1532990434,2d1bbar,Arts,87 episodes,4.9,51 Ratings,"Have you ever heard that having a custom home designed and built is a nightmare, that it's too time consuming, you'll go way over budget and it's just not worth it ? All of those can certainly be true UNLESS you put the right team together! Join Steve Iltis, Custom Home Designer, Shannon Vestal, Interior Designer and Steve Rudin, Custom Home Builder as they take you through a step by step process that is proven to work! You can get your dream home designed and built while enjoying the process from day one until the day you pop the champagne and toast to making many happy memories for years to come!"
id1432713243,Design:ED,https://podcasts.apple.com/us/podcast/design-ed/id1432713243,Aaron Prinz,Arts,170 episodes,4.7,136 Ratings,"An inside look into the field of architecture told from the perspective of individuals that are leading the industry. This motivational series grants unique insight into the making of a successful design career, from humble beginnings to national recognition. Every week, featured guests share their personal highs and lows on their journey to success, that is sure to inspire audiences at all levels of the industry. Listening to their stories will provide a rare blueprint for anyone seeking to advance their career, and elevate their work to the next level."
id1503075963,Quilt Buzz,https://podcasts.apple.com/us/podcast/quilt-buzz/id1503075963,Quilt Buzz,Arts,101 episodes,4.8,169 Ratings,"From modern quilt pattern designs to web-based design software, from creating an exchange for unwanted fabric to “local” online fabric shops, the quilting community is a vibrant place of ingenuity, entrepreneurship, and incredible creativity. Quilt Buzz aims to create a platform to learn more about the “every” quilters’ stories from across the global quilting community, focusing on up-and-coming projects and people that are pushing the boundaries."
